house_id,Type,Location,Area,Bath(s),Bedroom(s),Price
46990817,House,"Chungi Amar Sadhu, Lahore, Punjab",5 Marla,3,4,6200000
46247201,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,16500000
46247651,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,4,3,8800000
46250478,House,"Al Rehman Garden, Lahore, Punjab",6 Marla,6,5,18500000
46247382,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,5,3,13000000
46398851,Flat,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,3,3,7000000
47033724,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,15500000
46591517,House,"Bahria Orchard, Lahore, Punjab",10 Marla,5,4,20000000
46997264,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,14200000
46997163,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,15000000
45650168,House,"Raiwind Road, Lahore, Punjab",5 Marla,4,4,25500000
47200767,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,6,5,37000000
47004067,House,"Mohafiz Town, Lahore, Punjab",1 Kanal,4,3,35500000
46567854,House,"Paragon City, Lahore, Punjab",9 Marla,5,4,38000000
46911957,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,23000000
47203797,House,"Walton Road, Lahore, Punjab",3 Marla,4,4,18000000
45839520,House,"GT Road, Lahore, Punjab",5 Marla,2,2,6500000
47200531,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,5,4,18000000
46402317,House,"Awan Town, Lahore, Punjab",10 Marla,6,5,31200000
47204141,House,"Johar Town, Lahore, Punjab",3.5 Marla,4,3,15500000
46798876,House,"Fazaia Housing Scheme, Lahore, Punjab",10 Marla,6,5,42500000
46969070,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,24000000
46969195,House,"Paragon City, Lahore, Punjab",6 Marla,4,3,21500000
46969033,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,19000000
46969143,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,23000000
46958728,House,"Green City, Lahore, Punjab",9.5 Marla,4,3,35000000
46798480,House,"Green City, Lahore, Punjab",10 Marla,5,4,30000000
46961710,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,20000000
46958519,House,"Green City, Lahore, Punjab",9.5 Marla,4,3,29300000
34147510,House,"Gulberg, Lahore, Punjab",1 Kanal,5,5,105000000
45467542,House,"Gulberg, Lahore, Punjab",14 Marla,6,4,75000000
46786700,House,"Paragon City, Lahore, Punjab",4 Marla,4,3,15500000
46339181,House,"Johar Town, Lahore, Punjab",10 Marla,6,5,45000000
46035894,House,"Sabzazar Scheme, Lahore, Punjab",5 Marla,5,5,21500000
45729413,House,"Military Accounts Housing Society, Lahore, Punjab",8.5 Marla,5,4,25000000
45546658,House,"Sabzazar Scheme, Lahore, Punjab",10 Marla,6,5,50000000
47003595,House,"Sabzazar Scheme, Lahore, Punjab",5 Marla,6,6,30000000
45668287,House,"Cavalry Ground, Lahore, Punjab",1 Kanal,6,6,75000000
47190734,House,"Green City, Lahore, Punjab",5.5 Marla,4,3,25000000
44196232,House,"State Life Housing Society, Lahore, Punjab",4 Marla,3,3,16000000
43436344,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,18000000
43436322,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,22000000
43436337,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,16000000
47074227,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,5,56000000
46975729,House,"Paragon City, Lahore, Punjab",2 Kanal,6,7,260000000
47182666,House,"GT Road, Lahore, Punjab",3 Marla,4,3,13200000
45785086,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,16000000
45785492,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,3,3,9500000
45904342,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,5,4,9000000
46585583,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,70000000
32448685,House,"OPF Housing Scheme, Lahore, Punjab",1 Kanal,6,5,55000000
47052220,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,4,4,12500000
47166417,House,"IEP Engineers Town, Lahore, Punjab",10 Marla,6,5,36000000
47168445,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,5,4,26500000
47169797,House,"Bahria Town, Lahore, Punjab",10 Marla,5,4,50000000
44726923,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,6,5,29500000
44900354,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,6,5,17400000
45892786,House,"Johar Town, Lahore, Punjab",1 Kanal,6,5,52500000
45892885,House,"Johar Town, Lahore, Punjab",10 Marla,5,5,35000000
46486226,House,"Architects Engineers Housing Society, Lahore, Punjab",11 Marla,6,6,38500000
46195845,House,"Kahna, Lahore, Punjab",2.5 Marla,3,2,4300000
47017998,House,"Johar Town, Lahore, Punjab",7 Marla,5,5,29500000
45410497,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,210000000
46528362,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,59000000
46526801,House,"State Life Housing Society, Lahore, Punjab",10 Marla,4,4,40000000
46526861,House,"State Life Housing Society, Lahore, Punjab",5 Marla,5,5,21500000
46526956,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,20500000
45860135,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,38000000
46433351,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,60500000
46395012,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,35000000
46905344,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,1,2,7200000
46977611,House,"Shadab Garden, Lahore, Punjab",3 Marla,4,3,9500000
46736599,House,"Johar Town, Lahore, Punjab",5 Marla,4,3,22500000
46433009,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,70000000
46622639,House,"DHA 11 Rahbar, Lahore, Punjab",8 Marla,4,3,31500000
45889149,House,"DHA Defence, Lahore, Punjab",8 Marla,6,5,27500000
47177140,House,"Johar Town, Lahore, Punjab",7.5 Marla,6,5,40000000
45534965,House,"GT Road, Lahore, Punjab",7 Marla,6,5,25000000
42234154,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,4,28500000
43051779,House,"Allama Iqbal Town, Lahore, Punjab",8 Marla,4,4,25100000
43434926,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,4,4,37500000
45394890,House,"Allama Iqbal Town, Lahore, Punjab",11 Marla,6,6,60000000
45894633,House,"Awan Town, Lahore, Punjab",10 Marla,3,4,25000000
45400472,House,"Awan Town, Lahore, Punjab",3 Marla,3,3,8800000
44733719,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,5,36000000
46584721,House,"DHA Defence, Lahore, Punjab",5 Marla,4,4,25000000
44538795,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,6,5,17500000
44733606,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,6,27000000
47028565,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,39500000
44693783,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,6,52500000
46213831,House,"Punjab University Employees Society, Lahore, Punjab",7 Marla,6,5,28500000
46370334,House,"Harbanspura, Lahore, Punjab",5 Marla,5,5,15000000
46340763,House,"Mehar Fayaz Colony, Lahore, Punjab",4 Marla,4,3,13000000
46326130,House,"Model Town, Lahore, Punjab",2.9 Kanal,6,8,290000000
45714664,House,"Fateh Garh, Lahore, Punjab",2.5 Marla,3,3,8300000
46231920,House,"Canal Bank Housing Scheme, Lahore, Punjab",3 Marla,4,4,11000000
46083791,House,"Cantt, Lahore, Punjab",7.1 Marla,6,5,27500000
46039762,House,"Ghous Garden, Lahore, Punjab",3 Marla,5,4,7500000
45801874,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,6,71500000
47044335,House,"GT Road, Lahore, Punjab",5 Marla,4,4,13500000
47085335,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,6,51500000
46204139,House,"Askari, Lahore, Punjab",10 Marla,4,4,47000000
41403442,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,11000000
41627148,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,11000000
46524332,House,"EME Society, Lahore, Punjab",1 Kanal,6,5,98500000
46308036,House,"Al Haram Garden, Lahore, Punjab",3 Marla,3,3,5200000
45907693,House,"Samanabad, Lahore, Punjab",2.5 Marla,3,3,12000000
46876262,House,"Johar Town, Lahore, Punjab",10 Marla,6,5,34000000
47125651,House,"PIA Housing Scheme, Lahore, Punjab",1 Kanal,6,6,60500000
47135295,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,100000000
46114642,House,"Johar Town, Lahore, Punjab",10 Marla,6,6,34000000
46217277,House,"Johar Town, Lahore, Punjab",12 Marla,6,4,42000000
46175198,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,49000000
46596750,House,"GT Road, Lahore, Punjab",5 Marla,4,3,26500000
47140275,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,6,57500000
47115489,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,6,7,55000000
46564195,House,"New Lahore City, Lahore, Punjab",3 Marla,3,2,8500000
46439126,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,24000000
46753152,House,"Raiwind Road, Lahore, Punjab",10 Marla,6,5,47500000
46078927,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,14000000
47105261,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,5,58500000
46400500,House,"Johar Town, Lahore, Punjab",12 Marla,6,5,58500000
46606940,House,"Rail Town (Canal City), Lahore, Punjab",12.5 Marla,6,5,50000000
46402589,House,"Johar Town, Lahore, Punjab",12 Marla,6,5,42500000
47107214,House,"Johar Town, Lahore, Punjab",1 Kanal,5,4,42500000
46402705,House,"Johar Town, Lahore, Punjab",2.3 Kanal,6,7,180000000
45572419,House,"Faisal Town, Lahore, Punjab",1 Kanal,6,6,130000000
46346392,House,"Lahore Motorway City, Lahore, Punjab",10 Marla,6,7,17500000
46065068,House,"Sabzazar Scheme, Lahore, Punjab",5 Marla,6,5,22500000
46608901,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,6,5,25800000
46571856,House,"Marghzar Officers Colony, Lahore, Punjab",1 Kanal,6,7,64500000
46604546,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,6,6,32500000
46608882,House,"Marghzar Officers Colony, Lahore, Punjab",1.1 Kanal,6,4,41800000
46599267,House,"Marghzar Officers Colony, Lahore, Punjab",1.1 Kanal,5,4,41800000
46460916,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,6,5,28800000
46604513,House,"Marghzar Officers Colony, Lahore, Punjab",5 Marla,6,5,14500000
46460887,House,"Marghzar Officers Colony, Lahore, Punjab",11 Marla,6,6,25800000
46975716,House,"Paragon City, Lahore, Punjab",4 Marla,4,3,23000000
46975725,House,"Paragon City, Lahore, Punjab",7 Marla,5,4,31500000
46975714,House,"Paragon City, Lahore, Punjab",6 Marla,4,3,23000000
46975710,House,"Green City, Lahore, Punjab",10 Marla,5,4,45000000
46827214,House,"Lahore Medical Housing Society, Lahore, Punjab",6 Marla,4,4,16500000
46810932,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,36000000
47036658,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,24500000
46978014,House,"Raiwind Road, Lahore, Punjab",5 Marla,2,3,16000000
46977966,House,"Raiwind Road, Lahore, Punjab",10 Marla,2,3,29000000
46977888,House,"Raiwind Road, Lahore, Punjab",10 Marla,6,5,47000000
46977935,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,79000000
46975707,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,24000000
46089655,House,"Lahore Motorway City, Lahore, Punjab",10 Marla,6,6,20000000
47086814,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,8,56000000
47062935,House,"Shadbagh, Lahore, Punjab",3.5 Marla,3,3,15000000
46977854,House,"Raiwind Road, Lahore, Punjab",8 Marla,6,5,40000000
46892061,House,"Al-Hamad Colony (AIT), Lahore, Punjab",2 Marla,3,3,8000000
47088236,House,"Sunfort Gardens, Lahore, Punjab",5 Marla,4,4,23500000
46531996,House,"DHA Defence, Lahore, Punjab",11 Marla,6,5,53000000
46678802,House,"Harbanspura, Lahore, Punjab",3 Marla,3,3,9000000
45650286,House,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",10 Marla,5,4,29000000
46234672,House,"Harbanspura, Lahore, Punjab",4 Marla,4,4,15000000
46339165,House,"Taj Bagh Scheme, Lahore, Punjab",3.5 Marla,4,3,13000000
45842753,House,"Canal Bank Housing Scheme, Lahore, Punjab",3 Marla,3,3,11500000
46232198,House,"Fateh Garh, Lahore, Punjab",5 Marla,3,3,12000000
45718267,House,"Canal Bank Housing Scheme, Lahore, Punjab",2.5 Marla,3,3,8500000
45716540,House,"Canal Bank Housing Scheme, Lahore, Punjab",4 Marla,4,4,15000000
45781121,House,"Fateh Garh, Lahore, Punjab",3 Marla,3,3,9000000
45782829,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,3,3,11000000
46078933,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,13600000
46165450,House,"Hamza Town, Lahore, Punjab",3 Marla,2,1,5000000
47069938,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,95000000
47069886,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,85000000
46961490,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,18200000
46346897,House,"Canal Bank Housing Scheme, Lahore, Punjab",3 Marla,3,3,11000000
46486587,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,18200000
46507554,House,"Paragon City, Lahore, Punjab",4 Marla,4,3,18000000
46276461,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,17500000
46179797,House,"Super Town, Lahore, Punjab",4 Marla,4,3,20000000
45933375,House,"Cantt, Lahore, Punjab",5 Marla,3,3,17000000
47035170,House,"Township, Lahore, Punjab",1 Kanal,6,5,52500000
46117717,House,"Eden, Lahore, Punjab",1 Kanal,6,6,63000000
45769580,House,"Samanabad, Lahore, Punjab",3 Marla,3,3,12000000
47036395,House,"Audit & Accounts Housing Society, Lahore, Punjab",1 Kanal,4,4,23500000
47037820,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,12000000
47043832,House,"Harbanspura, Lahore, Punjab",4 Marla,4,5,15000000
46639349,House,"Bahria Town, Lahore, Punjab",9.5 Marla,6,5,29500000
44607722,House,"Samanabad, Lahore, Punjab",2 Marla,2,4,8000000
45875050,House,"Al-Hamad Colony (AIT), Lahore, Punjab",4.2 Marla,4,3,17000000
47051893,House,"Gulberg, Lahore, Punjab",1.5 Kanal,6,10,50000000
45299713,House,"Ghous Garden, Lahore, Punjab",2.2 Marla,1,2,5700000
47051788,House,"Gulberg, Lahore, Punjab",5 Marla,2,2,30000000
46800133,House,"Punjab Govt Employees Society, Lahore, Punjab",1 Kanal,6,6,55000000
47011536,House,"Canal Bank Housing Scheme, Lahore, Punjab",10 Marla,6,6,40000000
38429456,House,"Ferozepur Road, Lahore, Punjab",3.5 Marla,4,4,9600000
46663260,House,"Architects Engineers Housing Society, Lahore, Punjab",10 Marla,6,5,35000000
46915778,House,"Jubilee Town, Lahore, Punjab",3 Marla,5,4,12800000
47014193,House,"Shalimar Link Road, Lahore, Punjab",5.5 Marla,5,8,17500000
45589508,House,"Ferozepur Road, Lahore, Punjab",5 Marla,4,3,17500000
47014360,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,3,4,12000000
46773534,House,"Canal Garden, Lahore, Punjab",5 Marla,6,5,20500000
47014475,House,"Fateh Garh, Lahore, Punjab",1.8 Marla,2,2,5500000
46945967,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,5,70000000
47014670,House,"Ittehad Park, Lahore, Punjab",5 Marla,3,4,7500000
46683683,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,5,4,15600000
47015487,House,"Defence Road, Lahore, Punjab",1 Kanal,6,6,55000000
46699823,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,5,4,35000000
46937976,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,3,3,22500000
46099907,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,6,6,21500000
46172064,House,"Audit & Accounts Housing Society, Lahore, Punjab",5.3 Marla,5,5,16500000
46866600,House,"Excise & Taxation Housing Scheme, Lahore, Punjab",10 Marla,5,4,28000000
47017551,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,3,3,20000000
45790907,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,5,32000000
46993234,House,"Fazaia Housing Scheme, Lahore, Punjab",10 Marla,6,5,42500000
46782071,House,"Punjab Small Industries Colony, Lahore, Punjab",5 Marla,3,3,22500000
46993366,House,"Fazaia Housing Scheme, Lahore, Punjab",10 Marla,5,4,38000000
46993506,House,"Fazaia Housing Scheme, Lahore, Punjab",1 Kanal,6,6,58000000
46993913,House,"Fazaia Housing Scheme, Lahore, Punjab",1 Kanal,6,6,80000000
46993648,House,"Fazaia Housing Scheme, Lahore, Punjab",1 Kanal,6,6,75000000
46994046,House,"Nishat Colony, Lahore, Punjab",5 Marla,4,4,13000000
45986432,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,190000000
46861818,House,"Raiwind Road, Lahore, Punjab",5 Marla,2,3,16000000
46418542,House,"Cantt, Lahore, Punjab",18 Marla,5,5,80000000
46986191,House,"Divine Gardens, Lahore, Punjab",8 Marla,4,3,35000000
46512364,House,"Garrison Homes, Lahore, Punjab",3 Marla,4,3,9000000
46512203,House,"Main Canal Bank Road, Lahore, Punjab",5 Marla,4,4,13500000
46452037,House,"IBL Housing Scheme, Lahore, Punjab",3 Marla,3,3,7800000
46211871,House,"IBL Housing Scheme, Lahore, Punjab",2.5 Marla,3,3,6000000
46985029,House,"IEP Engineers Town, Lahore, Punjab",10 Marla,6,5,34900000
45992902,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,8500000
45960095,House,"IBL Housing Scheme, Lahore, Punjab",3 Marla,3,3,7800000
45963121,Flat,"Askari, Lahore, Punjab",11.6 Marla,4,3,24000000
46740342,House,"Gulberg, Lahore, Punjab",5 Marla,3,3,25000000
46386476,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,5,36000000
46935566,Flat,"Bahria Town, Lahore, Punjab",2.3 Marla,1,1,5900000
45272701,House,"Valencia Housing Society, Lahore, Punjab",5 Marla,6,5,18500000
46965288,House,"Manawan, Lahore, Punjab",2 Marla,3,2,4200000
46668427,House,"Allama Iqbal Town, Lahore, Punjab",6 Marla,6,6,30000000
46598243,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,85000000
46874796,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,10,380000000
45750145,House,"Punjab University Employees Society, Lahore, Punjab",5 Marla,6,4,19000000
46946781,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,110000000
46131494,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,26500000
46955978,House,"Johar Town, Lahore, Punjab",5 Marla,5,4,21000000
46957815,House,"Green City, Lahore, Punjab",9.5 Marla,4,3,30500000
46032629,House,"Hassan Town, Lahore, Punjab",5 Marla,4,3,16000000
46958077,House,"Green City, Lahore, Punjab",10 Marla,4,3,29500000
46961979,House,"DHA Defence, Lahore, Punjab",8 Marla,5,4,28000000
46963157,Flat,"DHA Defence, Lahore, Punjab",4.5 Marla,2,2,12500000
46967759,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,21200000
46483650,House,"Paragon City, Lahore, Punjab",6 Marla,4,3,21000000
46935570,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,31000000
46937234,House,"Cantt, Lahore, Punjab",4.8 Marla,5,5,13500000
46938728,House,"GT Road, Lahore, Punjab",4 Marla,5,4,15500000
46113608,House,"Tricon Village, Lahore, Punjab",5.5 Marla,4,3,18000000
46642590,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,4,3,9700000
46945178,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,17500000
46390127,House,"Canal Garden, Lahore, Punjab",5 Marla,6,5,18000000
46643200,House,"Rizwan Garden Scheme, Lahore, Punjab",10 Marla,6,6,33500000
46647255,House,"Ghous Garden, Lahore, Punjab",5 Marla,5,4,13500000
46650221,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,8700000
46695726,House,"Lahore Medical Housing Society, Lahore, Punjab",6 Marla,5,4,16500000
46650248,House,"Lahore Medical Housing Society, Lahore, Punjab",6 Marla,6,5,17500000
46697794,House,"GT Road, Lahore, Punjab",2.2 Marla,3,3,7550000
46708262,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,8800000
46914131,House,"IEP Engineers Town, Lahore, Punjab",3 Marla,3,3,8800000
46914140,House,"Cantt, Lahore, Punjab",3 Marla,4,4,13500000
44881249,Flat,"Bahria Town, Lahore, Punjab",6 Marla,2,2,14400000
46601846,House,"NFC 1, Lahore, Punjab",10 Marla,6,5,35000000
46149016,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,5,77500000
43957270,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,115000000
46477039,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,50000000
44473167,House,"Canal Garden, Lahore, Punjab",5 Marla,5,5,16000000
41317627,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,65000000
46926731,House,"GT Road, Lahore, Punjab",6 Marla,6,5,21000000
46437697,House,"Al Rehman Garden, Lahore, Punjab",4 Marla,4,3,13200000
46663357,House,"Sunfort Gardens, Lahore, Punjab",5 Marla,6,5,23500000
46897676,House,"Township, Lahore, Punjab",5 Marla,4,4,16000000
46575782,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,5,5,29500000
46750302,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,6,29500000
46885202,House,"GT Road, Lahore, Punjab",5 Marla,4,3,22300000
46863927,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,20000000
46859295,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,18500000
46849031,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,5,43000000
45848160,House,"Punjab Govt Employees Society, Lahore, Punjab",2.5 Marla,3,3,8600000
46555302,House,"College Road, Lahore, Punjab",10 Marla,6,5,36000000
46855453,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,6,5,40000000
46663077,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,4,33000000
46644645,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,6,7,27000000
46265428,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,5,4,19500000
